# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.7 - Nov. 27, 2020
# Instrument: /home/cherb/Documents/McStas/extraction_parabolic_guide_nested_mirror_paper/parabolic_extraction.instr
# Ncount: 50000000
# Trace: no
# Gravitation: no
# Seed: 1632779146
# Directory: parabolic_extraction_20210927_220002
# Param: det_width=0.218
# Param: det_width_focus=0.03
# Param: source_width=3
# Param: guide_width=0.218
# Param: L_source=5
# Param: guide_length=160
# Param: dL=3
# Param: L_min=2
# Param: L_max=8
# Param: source_divergence=2.5
# Param: divergence_max=1
# Param: focal_length=6
# Param: mirrors=60
# Param: incoming_length=5000
# Param: g=0
# Param: max_div=10
# Param: pixels=100
# Param: flux=5e+07
# Param: placeholder=1
# Date: Mon Sep 27 22:08:41 2021 (1632773321)
# type: array_2d(100, 100)
# Source: template_simple (/home/cherb/Documents/McStas/extraction_parabolic_guide_nested_mirror_paper/parabolic_extraction.instr)
# component: f_divpos
# position: 0 0 173.6
# title: Position-divergence monitor
# Ncount: 50000000
# filename: f_divpos.dat
# statistics: X0=-0.000156392; dX=0.00854993; Y0=-0.00859989; dY=0.55683;
# signal: Min=0; Max=4962.75; Mean=309.129;
# values: 3.09129e+06 55257.3 3399
# xvar: pos
# yvar: divergence
# xlabel: pos [m]
# ylabel: divergence [deg]
# zvar: I
# zlabel: Signal per bin
# xylimits: -0.015 0.015 -2 2
# variables: I I_err N
# Data [f_divpos/f_divpos.dat] I:
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 1 1 2 0 0 1 2 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 2 0 1 0 1 0 0 1 0 1 1 0 1 0 1 1 0 0 1 0 3 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 2 0 1 0 2 0 0 1 1 0 1 0 0 1 2 0 0 1 1 0 1 1 0 2 1 0 1 1 2 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 3 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 2 0 0 1 0 2 1 2 1 0 1 1 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 1 0 0 1 2 0 0 0 0 0 0 2 1 1 1 2 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 2 0 1 2 1 0 0 0 1 1 0 0 1 1 0 1 2 0 0 0 2 2 2 1 0 0 0 1 2 0 1 0 2 1 2 2 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 2 1 0 0 0 0 0 1 1 0 0 0 1 1 3 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 2 1 1 1 0 1 0 2 3 0 0 0 0 1 1 1 0 0 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 1 1 0 4 1 0 2 2 1 1 3 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 2 1 0 1 0 1 1 0 2 0 2 0 2 1 0 0 1 2 0 0 1 2 1 1 2 1 1 1 0 1 1 0 1 0 0 0 0 0 0 
0 0 2 1 1 2 0 1 1 0 0 0 2 1 0 0 1 0 0 0 0 1 1 2 1 0 2 1 2 0 1 1 0 2 2 2 1 0 0 3 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 2 0 1 1 1 1 0 0 0 3 0 1 1 0 2 0 0 0 0 3 0 0 0 1 0 4 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 
2 1 2 1 0 1 0 0 1 0 2 1 0 0 0 0 1 0 0 0 0 1 2 0 2 0 0 1 0 1 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 2 1 1 0 1 1 1 2 0 0 1 2 1 1 0 1 0 0 0 1 2 2 1 1 1 1 1 2 0 0 0 0 0 1 0 3 2 0 0 0 1 0 0 0 1 0 1 1 1 2 
0 1 1 0 1 2 1 0 1 0 0 1 1 1 1 0 0 1 0 2 0 0 2 1 1 1 0 4 0 0 1 1 0 1 0 1 1 0 3 1 2 0 0 0 0 0 1 0 1 0 1 1 1 0 1 1 0 0 2 3 4 0 0 0 2 1 0 0 0 0 1 0 2 2 0 1 0 0 0 1 1 2 3 0 2 0 1 1 3 2 0 0 4 0 1 1 3 1 1 0 
1 2 1 0 2 0 0 1 0 0 0 0 1 2 1 0 0 2 1 1 2 1 0 0 1 1 0 1 2 3 0 1 2 2 0 4 0 0 0 1 1 0 0 1 0 1 2 1 1 1 0 0 1 0 0 1 1 1 0 0 1 2 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 2 0 1 1 1 
2 1 0 1 0 0 1 0 2 0 0 0 0 2 0 0 1 0 0 0 2 0 0 1 2 0 2 3 0 0 0 2 1 1 2 2 1 1 0 2 0 0 1 2 2 1 0 1 0 1 2 0 1 1 2 1 1 0 0 1 1 0 1 1 0 0 1 1 2 2 2 1 1 0 0 0 0 1 0 1 0 1 3 3 1 0 0 1 0 2 1 0 0 1 0 0 1 0 1 1 
0 0 1 0 2 2 2 1 2 1 1 1 1 0 1 0 0 1 0 0 2 0 2 1 3 0 2 1 1 0 1 2 3 1 1 0 2 0 0 0 1 0 1 1 2 1 1 0 1 2 0 0 0 0 1 1 2 0 1 3 1 1 1 3 0 0 1 0 0 0 3 1 0 0 0 0 1 0 0 0 1 2 0 0 0 0 2 0 2 0 1 0 1 0 0 1 1 0 0 0 
0 1 2 2 1 0 0 0 0 1 1 1 3 1 0 0 0 0 2 0 0 0 1 0 2 2 0 2 0 1 1 1 0 0 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 1 2 0 1 0 0 1 0 0 3 0 1 0 2 0 1 2 0 2 1 1 2 2 1 0 1 1 0 0 1 0 0 0 0 2 1 1 0 0 0 2 3 1 0 2 2 0 2 1 
0 0 2 0 0 2 1 2 0 0 1 0 1 0 0 1 1 1 1 1 0 0 2 1 2 1 3 2 0 1 0 1 2 1 1 0 0 0 1 0 3 0 1 2 1 0 0 3 1 1 0 0 1 0 1 0 0 3 2 0 1 1 0 0 0 0 0 0 0 2 0 1 0 0 1 0 0 2 1 0 0 2 2 1 1 1 0 0 2 0 0 0 0 0 1 1 0 0 0 1 
1 0 0 0 0 3 1 2 0 0 1 0 1 0 0 2 1 0 0 1 0 0 1 0 1 3 0 1 0 0 1 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1 2 1 1 0 0 1 1 1 0 0 2 0 0 0 2 0 0 1 0 3 1 4 0 4 1 0 2 0 1 1 0 0 2 1 0 0 1 1 1 0 0 2 2 0 0 1 0 1 0 0 1 1 
1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 2 0 0 0 0 2 0 1 0 1 0 1 1 2 1 0 0 1 0 1 3 1 0 1 3 0 1 0 1 2 1 0 4 0 0 1 1 0 1 1 0 2 2 1 0 1 1 0 4 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 0 
0 1 1 2 0 0 0 2 1 0 0 1 0 0 0 2 0 0 2 0 0 0 0 1 2 0 2 1 3 0 1 2 1 2 1 0 0 1 2 0 0 0 0 2 1 0 0 1 0 1 1 0 0 1 2 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 1 0 1 1 0 2 0 0 0 1 0 0 1 1 1 1 0 3 0 
1 1 1 0 1 1 1 0 1 2 2 0 0 2 1 0 0 0 1 1 1 0 2 0 2 1 1 0 0 1 0 0 0 2 2 2 1 1 0 2 1 0 1 1 1 0 1 0 0 1 0 2 0 1 0 0 1 1 1 1 2 2 0 0 0 1 1 1 3 0 0 0 1 2 1 0 0 1 0 0 3 0 0 0 0 1 0 1 0 0 4 1 2 0 1 2 0 1 0 1 
0 1 1 4 0 0 1 1 0 0 0 0 0 1 0 0 2 0 0 1 1 1 0 0 3 0 1 0 0 0 1 0 0 0 1 3 1 1 4 1 1 0 2 0 0 0 0 1 2 0 1 0 2 2 1 0 0 1 1 0 1 2 1 1 0 0 0 0 1 2 0 3 0 2 1 0 1 1 2 1 2 0 1 0 1 0 0 1 0 1 1 2 0 1 0 0 2 2 1 1 
3 2 2 0 1 2 1 1 1 2 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 1 1 2 0 2 0 1 2 0 1 0 0 2 0 0 0 2 1 2 1 2 0 1 0 1 1 0 1 2 0 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 3 1 0 0 1 1 0 2 0 0 2 2 1 1 0 0 0 0 2 1 0 2 0 1 0 1 1 0 0 
1 0 0 1 1 2 1 1 2 0 2 1 0 0 0 0 2 2 0 0 2 1 0 0 1 2 0 1 0 0 0 0 0 1 3 1 0 0 0 0 2 0 0 1 0 0 0 1 0 0 2 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 3 0 0 0 3 1 0 2 0 1 0 0 0 1 0 1 0 0 0 0 2 1 1 0 0 1 2 0 1 1 1 1 0 1 
0 0 0 0 2 1 1 1 1 0 2 4 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 1 1 1 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 0 1 1 1 2 2 2 0 1 0 2 0 0 0 1 1 0 1 1 1 1 2 0 1 1 1 0 2 0 0 0 2 0 
1 0 0 0 0 0 0 1 1 2 0 2 0 1 0 1 1 2 1 1 4 3 1 0 1 1 0 1 0 1 0 1 0 2 1 2 1 0 0 0 0 1 0 0 1 0 0 1 2 2 0 2 0 2 0 0 0 1 0 1 0 2 1 1 0 1 1 0 1 0 1 0 3 0 0 1 0 0 0 1 0 1 0 0 0 0 0 2 0 1 1 1 1 2 0 2 0 1 1 0 
0 1 0 4 2 1 0 1 1 1 1 1 1 1 0 1 2 0 0 2 0 1 0 3 0 0 0 0 1 0 0 0 0 1 1 1 1 1 2 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 1 0 2 0 0 1 0 2 0 0 0 2 2 1 0 0 0 1 1 1 0 0 0 2 0 0 2 2 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 2 0 
1 1 1 0 0 1 1 2 1 0 1 1 1 0 1 1 2 0 0 0 0 0 2 0 3 0 0 1 1 0 1 2 0 1 0 0 0 0 1 3 1 2 0 0 3 0 0 0 0 1 3 1 0 1 1 0 1 0 2 0 1 0 0 1 3 0 0 2 0 4 0 0 0 1 1 1 0 1 0 1 1 0 1 0 3 0 1 2 0 2 0 0 2 1 0 1 1 1 1 0 
0 1 0 0 1 1 2 0 1 0 0 1 1 0 0 0 1 0 0 3 0 0 2 0 1 1 1 2 1 0 1 0 0 0 1 1 0 1 1 4 2 1 0 1 0 0 0 0 0 0 1 0 0 0 1 2 1 2 0 1 0 2 1 2 1 1 1 0 0 1 1 2 0 2 3 1 1 1 1 1 0 1 1 0 1 0 3 1 1 0 0 0 0 1 0 1 0 1 3 0 
1 1 2 0 0 0 0 0 0 0 0 0 0 1 2 0 2 0 1 1 0 0 0 0 0 0 0 0 0 3 0 0 1 0 3 1 1 0 0 1 1 2 1 1 2 1 0 1 2 0 1 0 1 3 0 0 0 0 0 2 1 0 1 0 0 0 1 1 0 2 0 1 1 0 0 1 0 0 0 2 0 1 2 2 0 0 0 2 1 1 1 1 0 1 1 2 1 0 0 0 
1 0 1 1 0 0 0 2 0 1 2 0 0 0 2 2 2 0 0 1 0 2 2 0 0 2 1 1 1 0 0 1 0 1 1 1 2 2 0 0 1 1 0 0 1 1 1 0 0 1 0 0 0 0 1 2 0 1 0 1 3 0 0 1 0 1 1 0 1 0 2 1 1 0 0 1 1 1 0 0 1 0 2 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 2 0 
1 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 1 1 3 0 1 1 1 0 2 1 0 0 2 1 1 0 2 2 1 0 4 0 1 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 1 1 0 1 0 1 0 2 0 0 1 0 1 0 0 1 0 0 2 1 0 0 1 1 0 0 1 1 3 0 0 1 0 3 0 1 0 0 1 0 0 0 
1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 2 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1 1 0 1 0 0 3 0 0 2 0 0 1 3 2 1 1 0 1 0 0 0 0 2 1 0 1 0 0 1 1 0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 1 2 0 2 0 2 1 0 0 1 0 1 0 1 0 2 
0 1 0 2 1 0 1 2 1 0 1 0 0 1 2 0 1 0 0 0 1 0 0 1 0 0 1 0 2 2 1 1 0 0 0 1 0 1 0 1 2 1 1 0 1 0 0 1 1 0 1 0 1 0 1 3 1 0 0 0 1 2 3 1 0 1 3 2 1 0 0 3 4 1 1 0 0 0 1 1 1 1 0 1 0 0 0 0 0 1 0 0 1 0 2 0 0 0 0 0 
1 0 1 2 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 2 3 1 1 2 0 1 0 1 2 2 1 2 2 0 2 1 1 0 0 1 0 0 1 1 1 1 2 0 1 1 1 1 0 0 0 1 0 0 0 1 2 0 0 0 1 0 0 1 4 0 1 1 0 0 1 0 0 1 0 3 1 0 1 1 1 1 1 0 1 0 0 
2 0 2 2 2 0 1 1 0 0 0 1 0 1 2 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 2 0 0 1 1 0 0 0 0 1 1 2 0 3 0 2 0 2 0 0 0 1 2 1 1 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 2 0 0 0 2 0 0 
3 1 2 4 1 1 1 1 0 0 0 0 3 0 0 1 0 1 1 1 0 0 1 0 0 2 1 1 2 0 0 2 0 1 0 0 0 0 0 1 2 0 1 1 0 1 0 1 1 2 0 0 0 0 2 0 1 0 0 0 0 1 0 1 1 0 1 1 0 0 2 1 1 1 0 0 1 4 2 0 0 0 0 1 1 0 0 2 2 0 1 0 0 2 0 2 1 1 1 0 
1 2 0 1 0 1 1 0 2 0 2 0 0 0 0 1 2 0 1 1 0 1 0 0 3 0 1 0 0 1 0 0 1 0 0 3 1 1 1 0 1 0 0 1 0 1 0 0 1 0 2 0 1 1 0 0 2 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 0 2 1 2 1 0 2 0 0 1 1 0 2 0 1 0 0 0 0 1 0 0 2 0 0 0 1 3 
1 0 0 1 0 0 0 1 0 2 0 0 1 1 0 1 0 2 0 0 1 0 1 0 1 1 0 1 0 0 3 0 0 0 2 1 2 1 0 3 0 0 2 0 0 2 1 1 1 1 0 0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 1 0 2 0 0 1 0 1 1 0 1 1 1 2 2 0 0 0 3 2 0 3 2 0 0 0 2 0 0 0 
1 0 3 0 0 1 1 0 0 0 0 2 0 0 0 2 2 1 2 3 1 0 3 1 0 0 1 0 2 1 0 1 1 1 1 0 0 0 0 2 2 0 0 2 1 1 0 1 3 2 0 0 1 0 0 0 1 0 3 0 0 0 3 0 1 0 0 1 1 1 0 0 0 0 1 0 2 0 1 2 1 2 0 0 0 0 1 1 0 0 0 2 0 1 2 0 0 0 1 1 
0 0 1 1 1 3 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 1 0 1 0 0 1 0 0 1 0 0 3 2 2 0 1 0 1 0 0 0 0 0 2 1 0 0 0 0 0 2 0 1 3 1 1 1 0 0 0 1 2 1 0 2 2 1 1 0 1 0 1 1 1 0 0 3 1 2 2 1 1 1 2 1 0 1 0 0 0 1 0 0 0 1 2 0 0 
0 1 1 1 1 0 0 2 0 0 0 0 1 1 2 3 0 0 2 0 1 0 0 3 0 1 0 0 1 2 1 0 0 0 2 0 0 1 1 0 1 0 0 1 2 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 2 1 0 0 2 0 1 0 2 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 1 2 0 0 0 1 1 
1 1 0 1 2 0 1 2 2 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 2 1 0 0 0 0 0 2 0 0 0 1 2 0 2 1 1 0 0 0 2 1 1 1 0 0 1 1 2 0 1 1 2 0 1 0 1 0 1 0 0 4 2 2 1 0 1 0 1 1 0 0 2 0 1 1 0 0 0 0 1 1 0 0 1 1 1 1 1 2 1 0 0 2 1 
1 1 1 1 0 0 2 0 2 0 1 0 0 0 1 2 0 2 0 1 1 1 0 0 1 0 1 0 1 0 2 0 1 0 0 0 0 1 0 0 2 2 3 2 0 1 0 0 0 1 2 0 0 0 0 1 0 3 0 0 0 1 1 0 0 2 1 0 0 0 1 1 2 0 0 0 1 1 1 1 0 0 0 0 1 1 2 0 1 0 2 1 1 2 0 0 0 0 1 0 
1 0 2 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 2 0 1 0 1 2 1 0 0 2 1 0 5 1 0 1 1 2 0 0 0 0 1 2 0 1 0 0 0 0 0 2 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 2 0 2 2 1 1 0 0 1 1 0 0 0 2 1 0 1 0 0 0 0 0 1 1 2 0 1 0 0 2 1 0 
0 2 0 0 0 0 0 1 2 0 1 0 0 0 2 1 1 1 0 1 0 1 0 1 0 0 0 0 2 0 1 1 1 1 1 0 1 0 1 0 1 3 2 2 1 0 1 1 1 3 0 0 0 1 0 2 0 1 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 2 1 0 0 0 0 1 1 0 0 0 1 0 2 0 1 0 3 2 1 0 0 2 
0 0 1 1 4 0 0 1 2 1 2 1 0 1 1 3 0 1 0 0 2 1 1 0 1 0 1 0 0 0 1 0 1 1 2 1 0 0 0 0 0 1 0 0 2 0 1 1 3 0 1 1 0 1 1 1 1 0 1 0 1 2 1 1 2 0 1 0 1 0 0 0 0 1 0 3 1 0 0 0 1 0 1 1 0 0 0 1 1 1 0 2 3 0 0 1 0 0 1 0 
0 0 2 2 2 0 0 0 0 1 1 1 0 1 0 0 1 2 1 0 1 0 1 1 2 2 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 2 1 1 0 0 2 0 0 0 0 1 0 0 0 0 2 0 1 2 1 1 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 3 0 4 0 1 0 2 1 1 0 2 0 1 1 1 1 0 0 0 0 
0 3 0 0 1 0 1 0 1 1 0 3 0 1 2 0 1 2 2 0 3 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 2 1 0 2 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 1 1 1 0 0 1 5 0 0 2 0 1 0 1 1 1 0 1 2 0 1 0 0 0 1 0 1 1 0 0 2 0 1 1 
0 1 3 0 0 0 1 1 0 0 1 0 1 0 0 1 1 1 2 2 0 1 2 1 0 0 1 0 1 1 1 0 2 2 0 0 1 1 0 1 3 3 2 1 0 1 2 1 1 0 1 0 1 0 2 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 2 0 0 1 1 1 4 0 1 2 1 2 0 3 0 0 0 0 0 2 1 0 0 0 0 0 0 
0 2 1 0 0 1 0 1 1 2 2 1 0 0 2 0 0 0 2 0 0 0 0 0 2 0 1 0 0 0 1 0 1 0 0 3 1 0 0 0 0 2 0 2 2 0 0 0 1 4 1 0 2 0 1 0 1 2 0 0 2 0 1 2 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 3 2 2 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 0 0 1 0 0 2 0 0 0 1 1 0 1 1 0 0 2 2 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 4 0 0 2 3 0 2 0 0 2 0 0 0 2 1 1 1 0 2 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 1 3 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 2 2 1 1 0 1 0 0 0 1 2 0 2 0 1 2 0 1 2 0 0 0 2 0 0 0 0 1 0 0 1 0 2 0 1 0 1 1 1 0 0 0 2 0 0 0 1 0 1 1 0 1 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 2 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 2 0 1 1 0 0 1 3 1 0 1 1 1 0 0 3 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 3 0 1 0 1 0 0 1 0 1 1 0 0 1 1 1 0 0 0 0 2 0 1 1 0 1 0 2 1 2 0 2 2 0 0 1 1 0 1 0 2 1 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 4 0 1 1 3 2 0 1 2 1 3 2 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 3 0 0 0 1 0 1 1 0 0 0 2 0 0 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
